date,extreme_decimal_united_states,extreme_decimal_china,extreme_decimal_brazil,extreme_decimal_argentina,Corn_Volume,Corn_Open_Int,Corn_Last,Soy_Volume,Soy_Open_Int,Soy_Last,Dollar_Index_Last,CrudeWTI_Last,glob_uncertainty_index,geopol_risk_index,VIX_index,corn_last_104w_avg,soy_last_104w_avg,corn_last_5week_av_change,soy_last_5week_av_change
07/02/2011,0.046371,0.058811,0.060302,0.0089,441080,1707618,691.5,241905,701156,1384.5,78.46,85.58,96.88435634,76.27428571,15.69,416.2139423,1050.65625,21.7,11.1
14/02/2011,0.023662,0.057196,0.091232,0.01726,371267,1728441,694.75,274981,684266,1338,77.664,86.2,105.4608035,69.63,16.43,419.46875,1055.319712,12.2,-9.5
21/02/2011,0.030017,0.045297,0.074989,0.046938,500029,1672649,702,288391,627003,1334.5,77.275,97.89,114.0372506,116.9071429,19.22,422.75,1059.867788,11.35,-7.2
28/02/2011,0.034189,0.065918,0.111505,0.028055,305320,1646839,710,167168,614073,1381.5,76.4,104.42,122.6136978,118.0728571,19.06,426.0432692,1064.858173,15.6,4
07/03/2011,0.03879,0.06664,0.176027,0.021581,354381,1630358,646.25,174794,618791,1301,76.776,101.16,131.1901449,139.1314286,20.08,428.5216346,1069.040865,-4.45,-19.7
14/03/2011,0.047229,0.086581,0.179506,0.017534,400482,1598697,675.5,206380,617969,1329.5,75.718,101.07,128.377089,127.0742857,24.44,431.1947115,1072.800481,-3.2,-11
21/03/2011,0.071953,0.077604,0.171496,0.011603,295341,1571349,677.5,137787,616756,1329.5,76.217,105.4,125.564033,150.8842857,17.91,433.9206731,1076.901442,-3.45,-1.7
28/03/2011,0.098738,0.101661,0.134072,0.011603,328893,1555864,724,172351,626349,1366,75.833,107.94,122.7509771,120.4542857,17.4,436.9543269,1080.569712,4.4,6.3
04/04/2011,0.081639,0.053452,0.115117,0.014571,421722,1632454,754,200098,640914,1364.5,74.855,112.79,119.9379211,84.48285714,17.87,440.4038462,1084.122596,8.8,-3.4
11/04/2011,0.08995,0.062069,0.089687,0.06422,422304,1647982,737,218888,636219,1307.5,74.832,109.66,113.6341274,84.77428571,15.32,443.7956731,1086.776442,18.15,1.3
18/04/2011,0.08615,0.081874,0.058806,0.084549,395680,1641910,732.25,203034,631974,1358,74.108,112.29,107.3303338,90.18428571,14.69,447.125,1089.992788,11.35,5.7
25/04/2011,0.115215,0.172109,0.066351,0.022998,474977,1556841,740,200984,587139,1371,72.933,113.93,101.0265401,101.4185714,14.75,450.2620192,1092.737981,12.5,8.3
02/05/2011,0.071392,0.113141,0.08337,0.017587,291324,1484845,676.25,131390,566512,1307,74.841,97.18,94.72274643,125.1128571,18.4,452.7163462,1094.665865,-9.55,-11.8
09/05/2011,0.078249,0.060106,0.053347,0.016775,277551,1439442,680,125047,553526,1312.5,75.757,99.65,100.7728158,99.75857143,17.07,455.2524038,1096.430288,-14.8,-10.4
16/05/2011,0.102028,0.085675,0.05765,0.037961,261284,1417577,768.5,141299,548554,1367.5,75.435,99.49,106.8228852,89.88714286,17.43,458.5048077,1098.324519,6.3,12
23/05/2011,0.135623,0.118294,0.054398,0.069591,251152,1418985,767.5,131261,563656,1374.5,74.954,100.59,112.8729546,101.9728571,15.98,461.6802885,1100.021635,7.05,3.3
30/05/2011,0.122378,0.166732,0.045838,0.119772,263483,1448155,763,153217,590570,1408.5,73.783,100.22,118.9230239,90.43714286,17.95,464.7475962,1101.733173,4.6,7.5
06/06/2011,0.168687,0.059309,0.022475,0.102285,379499,1458893,792,193637,596400,1378.5,74.795,99.29,124.9730933,91.37857143,18.86,468.2716346,1103.055288,23.15,14.3
13/06/2011,0.185144,0.021799,0.020692,0.0949,426197,1462845,709.25,173239,595020,1330.5,74.988,93.01,132.2550411,79.57571429,21.85,471.1850962,1104.507212,5.85,3.6
20/06/2011,0.138739,0.010609,0.01877,0.091803,431879,1398054,678,166522,590087,1318.5,75.665,91.16,139.536989,85.83714286,21.1,473.8846154,1105.834135,-18.1,-9.8
27/06/2011,0.154732,0.008639,0.014628,0.086969,423133,1238173,636.75,165156,529915,1317,74.349,94.94,146.8189368,85.41857143,15.87,476.5769231,1106.915865,-26.15,-11.5
04/07/2011,0.162949,0.022584,0.028238,0.077204,225188,1189345,675.25,104141,519767,1352,75.179,96.2,154.1008846,72.17571429,15.95,479.6923077,1109.483173,-17.55,-11.3
11/07/2011,0.145606,0.055774,0.044063,0.070882,275802,1186464,737.25,149398,522635,1391,75.126,95.69,169.9493197,75.81571429,19.53,483.5,1112.867788,-10.95,2.5
18/07/2011,0.117755,0.102514,0.050717,0.055494,239210,1201450,728,128519,544270,1381.5,74.201,99.56,185.7977547,79.98571429,17.52,487.2764423,1116.420673,3.75,10.2
25/07/2011,0.116712,0.074445,0.029864,0.05906,235009,1205689,686.5,152827,532000,1353,73.897,95.7,201.6461898,84.37571429,25.25,490.4014423,1119.060096,1.7,6.9
01/08/2011,0.112764,0.072102,0.039911,0.047824,330060,1236599,723,132736,510039,1325.25,74.598,86.88,217.4946248,71.41,32,494.0745192,1120.841346,17.25,1.65
08/08/2011,0.068073,0.069745,0.039462,0.024681,350080,1231630,719.75,152887,506221,1326,74.607,85.38,212.9755833,64.07857143,36.36,497.7043269,1123.379808,8.9,-5.2
15/08/2011,0.072055,0.100707,0.034432,0.019434,222696,1248425,734,106007,511503,1356.5,73.989,82.26,208.4565418,86.34142857,43.05,501.4375,1126.336538,-0.65,-6.9
22/08/2011,0.077346,0.150039,0.063248,0.023947,283548,1265467,758.5,161964,537705,1409.5,73.814,85.37,203.9375003,121.1042857,35.59,505.3846154,1128.5625,6.1,5.6
29/08/2011,0.122274,0.142605,0.043896,0.074118,286747,1235984,750,189222,589199,1421,74.756,86.45,199.4184588,88.45,33.92,509.3629808,1132.447115,12.7,13.6
05/09/2011,0.137517,0.089356,0.076002,0.179517,234815,1231069,726.5,166263,600339,1399,77.192,87.24,194.8994173,98.38857143,38.52,512.9855769,1136.413462,0.7,14.75
12/09/2011,0.110443,0.081532,0.059536,0.205054,259155,1221973,692,174041,601400,1331.5,76.543,87.96,188.041704,83.12714286,30.98,516.5817308,1140.163462,-5.55,1.1
19/09/2011,0.035874,0.074671,0.074468,0.138725,249323,1208670,638.5,196637,584880,1226.5,78.501,79.85,181.1839906,72.00857143,41.25,519.4134615,1143,-19.1,-26
26/09/2011,0.067591,0.036542,0.067218,0.129175,274163,1193287,582.5,230598,571217,1175,78.553,79.2,174.3262773,71.09,42.96,521.75,1145.889423,-35.2,-46.9
03/10/2011,0.078539,0.033765,0.038552,0.02938,258620,1206894,602,214410,572133,1125,78.726,82.98,167.4685639,68.48,36.2,523.9975962,1147.557692,-29.6,-59.2
10/10/2011,0.045622,0.023767,0.048041,0.022807,300085,1211191,644,330399,576579,1242.5,76.623,86.8,172.4114077,87.24571429,28.24,526.6610577,1150.201923,-16.5,-31.3
17/10/2011,0.069474,0.020825,0.097532,0.022752,271252,1235136,656.25,254986,589944,1191.5,76.395,87.4,177.3542515,82.96,31.32,529.1274038,1152.110577,-7.15,-28
24/10/2011,0.094999,0.021816,0.073077,0.065476,239555,1226104,665,227884,538618,1195.5,75.067,93.32,182.2970952,65.30285714,24.53,531.9735577,1154.360577,5.3,-6.2
31/10/2011,0.107883,0.016335,0.071619,0.096164,291246,1228392,665.75,142536,517960,1196,76.962,94.26,187.239939,73.55714286,30.16,534.7980769,1156.899038,16.65,4.2
07/11/2011,0.106497,0.030207,0.055243,0.043255,468384,1288127,650.5,134894,521153,1150.5,76.945,98.99,192.1827828,76.66285714,30.04,537.25,1158.697115,9.7,5.1
14/11/2011,0.073847,0.061314,0.044553,0.05023,379979,1322066,620.25,142768,525671,1145,78.064,97.41,188.8649317,92.14428571,32,539.4831731,1159.865385,-4.75,-19.5
21/11/2011,0.060038,0.038383,0.039503,0.042927,340709,1289159,592,144786,519945,1085,79.686,96.87,185.5470805,83.75285714,34.47,541.4543269,1160.396635,-12.85,-21.3
28/11/2011,0.046616,0.063367,0.05493,0.08583,326809,1161419,602.25,174930,524661,1117,78.625,100.96,182.2292294,91.55571429,27.52,543.7788462,1161.310096,-12.55,-15.7
05/12/2011,0.04423,0.041126,0.028593,0.062298,222062,1148728,601.25,195985,545777,1087.5,78.632,99.41,178.9113782,63.72285714,26.38,545.9879808,1161.983173,-12.9,-21.7
12/12/2011,0.034123,0.03289,0.022673,0.079061,188243,1167305,593,211516,553322,1111,80.256,92.88,172.976683,88.63285714,24.29,548.0865385,1163.103365,-11.5,-7.9
19/12/2011,0.046705,0.069756,0.046822,0.158563,174643,1163099,622.5,152837,522065,1141.5,79.93,99.68,167.0419879,94.61,20.73,550.3653846,1164.627404,0.45,-0.7
26/12/2011,0.037158,0.104064,0.019858,0.176757,164755,1149017,651.5,185157,467923,1182.5,80.178,98.83,161.1072927,89.93857143,23.4,552.9134615,1166.175481,11.9,19.5
02/01/2012,0.041269,0.044229,0.054254,0.276262,273709,1189055,653.5,144581,460722,1171.5,81.254,101.56,155.1725975,76.81,20.63,555.3509615,1167.891827,10.25,10.9
09/01/2012,0.076658,0.042218,0.055794,0.139579,321774,1209248,605.5,197281,467808,1135,81.515,98.7,152.5364799,88.11714286,20.91,557.6778846,1169.694712,0.85,9.5
16/01/2012,0.071285,0.03587,0.051877,0.132524,315544,1209229,619.5,178532,478552,1164.5,80.223,98.46,149.9003623,68.16,18.28,560.1754808,1171.992788,5.3,10.7
23/01/2012,0.056904,0.047654,0.022176,0.070445,317603,1218306,651.75,139064,478056,1199.5,78.902,99.56,147.2642447,73.21285714,18.53,563.0144231,1174.949519,5.85,11.6
30/01/2012,0.050458,0.04124,0.025884,0.053937,303872,1240890,652,180231,501615,1216,78.924,97.84,144.6281271,85.79,17.1,565.9038462,1178.045673,0.1,6.7
06/02/2012,0.07009,0.054455,0.027067,0.023745,374683,1279507,641.75,200661,519668,1212,79.114,98.67,141.9920095,85.80857143,20.79,568.5985577,1180.790865,-2.35,8.1
13/02/2012,0.068581,0.069415,0.042629,0.072335,380194,1314088,658.75,233506,546731,1250.5,79.331,103.24,139.8348049,76.53428571,17.78,571.4230769,1183.882212,10.65,23.1
20/02/2012,0.048499,0.067619,0.012876,0.017018,381918,1312278,657.75,242159,545757,1261.5,78.352,109.77,137.6776004,114.1571429,17.31,574.0745192,1187.016827,7.65,19.4
27/02/2012,0.045945,0.092911,0.038308,0.027545,346724,1277389,668,211898,546772,1313,79.403,106.7,135.5203958,95.99,17.29,576.9543269,1190.829327,3.25,22.7
05/03/2012,0.054569,0.104003,0.117682,0.031039,301696,1295104,662,199757,570372,1315,80.041,107.4,133.3631912,103.2957143,17.11,579.875,1194.848558,2,19.8
12/03/2012,0.042719,0.063505,0.088987,0.05104,286899,1325005,690,180572,613383,1355,79.786,107.06,132.7290515,61.12571429,14.47,582.9375,1198.887019,9.65,28.6
19/03/2012,0.062081,0.026653,0.06712,0.079125,237083,1323708,663.5,176028,648009,1347.5,79.345,106.87,132.0949118,85.66714286,14.82,585.9014423,1202.920673,0.95,19.4
26/03/2012,0.066043,0.019307,0.088718,0.099082,376558,1320010,667,248941,692298,1383,79.004,103.02,131.4607721,109.31,15.5,589.0120192,1207.391827,1.85,24.3
02/04/2012,0.092059,0.012995,0.120047,0.092553,350524,1349740,678.25,277563,760727,1417,79.886,103.31,130.8266324,112.6185714,16.7,592.1995192,1212.09375,2.05,20.8
09/04/2012,0.091226,0.01811,0.120065,0.045859,398855,1354567,650.25,267819,788191,1419,79.888,102.83,136.7439635,102.5728571,19.55,594.8942308,1216.507212,-2.35,20.8
16/04/2012,0.047254,0.040921,0.12378,0.067961,382501,1351597,637.5,252170,811259,1428.5,79.194,103.05,142.6612945,89.74428571,17.44,597.5528846,1220.829327,-10.5,14.7
23/04/2012,0.086374,0.039945,0.147315,0.061775,370780,1289427,667,283818,807846,1478,78.709,104.93,148.5786256,82.12857143,16.32,600.3966346,1225.733173,0.7,26.1
30/04/2012,0.045273,0.042683,0.169549,0.067458,253568,1222661,662.25,227774,805643,1464,79.498,98.49,154.4959566,70.14714286,19.16,603.2259615,1230.872596,-0.95,16.2
07/05/2012,0.035751,0.018278,0.161891,0.077463,300645,1238576,625,218926,796383,1388,80.303,96.13,160.4132877,64.29,19.89,605.7836538,1235.324519,-10.65,-5.8
14/05/2012,0.060161,0.02103,0.156347,0.10089,250921,1226109,677.5,220706,786135,1393,81.292,91.48,166.2943862,82.55285714,25.1,608.7403846,1239.858173,5.45,-5.2
21/05/2012,0.105134,0.023992,0.130563,0.111321,290869,1189171,624.5,171398,775366,1370,82.402,90.86,172.1754847,80.03,21.76,611.2644231,1244.165865,-2.6,-11.7
28/05/2012,0.099144,0.012183,0.121821,0.031351,320339,1176566,597.5,196538,768309,1335.5,82.89,83.23,178.0565832,79.77714286,26.66,613.7115385,1248.09375,-13.9,-28.5
04/06/2012,0.108913,0.02614,0.163661,0.10046,309295,1177512,652,209847,764286,1418,82.511,84.1,183.9376817,74.79285714,21.23,616.6201923,1252.65625,-2.05,-9.2
11/06/2012,0.103061,0.028886,0.162034,0.081052,362708,1152681,634.5,212895,771467,1374.5,81.628,84.03,176.266084,80.85428571,21.11,619.2331731,1256.622596,1.9,-2.7
18/06/2012,0.111927,0.072692,0.162945,0.091877,391685,1110489,641,254197,777746,1436,82.256,79.76,168.5944863,87.52,18.11,622.1033654,1261.266827,-7.3,8.6
25/06/2012,0.190262,0.020825,0.110454,0.086619,472858,1049617,688.5,252753,767564,1500,81.627,84.96,160.9228885,73.63857143,17.08,625.1995192,1266.574519,12.8,26
02/07/2012,0.212265,0.009112,0.055306,0.158996,324755,1043773,745.25,224738,787710,1559.5,83.377,84.45,153.2512908,69.57285714,17.1,628.7355769,1271.911058,29.55,44.8
09/07/2012,0.17685,0.005623,0.046576,0.235545,369293,1104573,780.5,238120,811838,1616,83.349,87.1,146.0665446,79.00285714,16.74,632.5408654,1277.564904,25.7,39.6
16/07/2012,0.171616,0.014931,0.053548,0.311847,359348,1165469,864.5,277630,834462,1790,83.478,91.44,138.8817983,103.9257143,16.27,637.3701923,1284.954327,46,83.1
23/07/2012,0.19247,0.03453,0.058755,0.38347,275205,1196920,828.5,265947,801311,1707.5,82.709,90.13,131.6970521,78.96857143,16.7,641.65625,1291.300481,37.5,54.3
30/07/2012,0.178863,0.035319,0.027979,0.395033,268184,1187742,835,202500,761974,1683,82.375,91.4,124.5123058,67.26142857,15.64,645.9350962,1297.21875,29.3,36.6
06/08/2012,0.196074,0.019414,0.040881,0.147948,316895,1198022,825,187580,749674,1680,82.553,92.87,117.3275596,82.63142857,14.74,650.0528846,1303.161058,15.95,24.1
13/08/2012,0.182313,0.015334,0.027117,0.035021,245313,1222625,826.5,125962,741139,1698.5,82.596,96.01,126.5858712,82.47857143,13.45,654.0456731,1309.733173,9.2,16.5
20/08/2012,0.188155,0.005238,0.035393,0.047554,253666,1245141,834.25,174096,751366,1770,81.593,96.15,135.8441828,70.91,15.18,658.1153846,1316.829327,-6.05,-4
27/08/2012,0.139001,0.003491,0.028447,0.069967,217732,1197253,842.75,163183,743355,1778,81.208,96.47,145.1024944,69.68714286,17.47,662.0024038,1324.026442,2.85,14.1
03/09/2012,0.155605,0.004462,0.046721,0.153719,186852,1171798,827.5,178219,738219,1736,80.252,96.42,154.360806,68.08142857,14.38,665.6105769,1331.040865,-1.5,10.6
10/09/2012,0.155047,0.007179,0.052517,0.211407,234581,1174918,807,182083,735508,1739,78.847,99,153.7324746,73.07857143,14.51,668.65625,1337.834135,-3.6,11.8
17/09/2012,0.179766,0.008733,0.053235,0.225275,215072,1177305,766.25,240697,731220,1608,79.328,92.89,153.1041432,61.16428571,13.98,671.2668269,1342.829327,-12.05,-18.1
24/09/2012,0.191129,0.019596,0.045402,0.222343,233729,1177432,767.25,219677,725769,1588.5,79.935,92.19,152.4758118,77.23714286,15.73,674.4543269,1348.314904,-13.4,-36.3
01/10/2012,0.196511,0.075461,0.046272,0.141533,210052,1205494,765,246463,723673,1538,79.337,89.88,151.8474804,63.69428571,14.33,676.9519231,1352.540865,-15.55,-48
08/10/2012,0.1519,0.139309,0.040319,0.124326,215503,1223262,772.75,266905,715142,1509,79.667,91.86,154.8129488,79.55857143,16.14,679.2091346,1355.96875,-10.95,-45.4
15/10/2012,0.060484,0.055178,0.029301,0.141509,177663,1259475,783.5,199256,714055,1522,79.621,90.05,157.7784173,96.09,17.06,681.4543269,1359.338942,-4.7,-43.4
22/10/2012,0.066747,0.049378,0.040754,0.146631,206333,1281389,757.75,222711,700212,1549.5,80.068,86.28,160.7438857,86.12,17.81,683.2403846,1362.670673,-1.7,-11.7
29/10/2012,0.106191,0.077088,0.02698,0.17035,254609,1287511,764.5,176716,639603,1515.5,80.593,84.86,163.7093542,69.68428571,17.59,685.0360577,1365.209135,-0.55,-14.6
05/11/2012,0.139896,0.073195,0.015376,0.141436,305580,1288899,753.75,155239,615974,1441.5,81.058,86.07,166.6748226,67.42714286,18.61,687.2451923,1367.161058,-2.25,-19.3
12/11/2012,0.123742,0.074012,0.01465,0.155747,346413,1298099,742,166958,603298,1371,81.257,86.67,167.7817394,87.24,16.41,689.4399038,1369.03125,-6.15,-27.6
19/11/2012,0.179872,0.067501,0.021906,0.205906,229947,1300673,756,104705,603780,1398,80.192,87.38,168.8886562,103.6585714,15.14,691.5961538,1370.786058,-5.5,-24.8
26/11/2012,0.233702,0.091759,0.030035,0.115168,321559,1239669,758,141824,602124,1426.5,80.153,88.91,169.995573,66.92857143,15.87,693.5240385,1372.180288,0.05,-24.6
03/12/2012,0.226424,0.118948,0.024521,0.088298,212096,1206423,745.25,178159,593073,1462.5,80.408,85.93,171.1024898,69.07857143,15.9,695.2355769,1374.223558,-3.85,-10.6
10/12/2012,0.142785,0.079781,0.017981,0.08698,202352,1179864,748.75,255947,603105,1486,79.58,86.73,170.5214591,84.49428571,17,696.7956731,1376.247596,-1,8.9
17/12/2012,0.140378,0.083159,0.038417,0.10953,172486,1153254,711,248020,600074,1427,79.617,88.66,169.9404284,79.67857143,17.84,697.84375,1377.228365,-6.2,11.2
24/12/2012,0.149949,0.099237,0.074681,0.13276,77930,1135347,712,95156,559039,1420.5,79.678,90.8,169.3593978,75.95571429,22.72,698.8822115,1377.987981,-8.8,4.5
31/12/2012,0.016011,0.077832,0.122461,0.118026,174282,1139343,701.25,140346,546304,1376,80.499,93.09,168.7783671,69.17,13.83,700.0192308,1378.439904,-11.35,-10.1
07/01/2013,0.005196,0.10916,0.100493,0.028143,285138,1162209,729.75,163195,538773,1385,79.563,93.56,168.1973364,75.52857143,13.36,700.9423077,1378.435096,-3.1,-15.5
14/01/2013,0.011119,0.050895,0.02421,0.02171,269735,1189701,748.5,173694,536142,1438.5,80.036,95.56,157.0800198,111.9642857,12.46,701.9350962,1379.088942,-0.05,-9.5
21/01/2013,0.01665,0.061213,0.02595,0.06245,203886,1200849,740.75,164315,553030,1453,79.748,95.88,145.9627032,106.8871429,12.89,702.9807692,1379.96875,5.95,5.2
28/01/2013,0.039482,0.058145,0.07931,0.113642,252550,1244330,754,198861,583737,1487,79.125,97.77,134.8453866,76.84,12.9,703.8028846,1380.810096,8.4,13.3
04/02/2013,0.043005,0.054377,0.073811,0.139373,313008,1281184,734,224363,612531,1461.5,80.246,95.72,123.72807,87.10857143,13.02,704.2115385,1381.550481,6.55,17.1
11/02/2013,0.039953,0.036905,0.052349,0.126508,367494,1296164,723.75,214859,624573,1433.5,80.58,95.86,129.3408868,95.85285714,12.46,704.4903846,1382.46875,-1.2,9.7
18/02/2013,0.035187,0.02704,0.068891,0.05895,304732,1286872,718.25,312459,627144,1468,81.482,93.13,134.9537036,64.95857143,14.17,704.6466346,1383.752404,-6.05,5.9
25/02/2013,0.063833,0.027815,0.130384,0.060557,327845,1226566,744.5,219090,600928,1461,82.313,90.68,140.5665203,68.22428571,15.36,704.9783654,1384.516827,0.75,1.6
04/03/2013,0.066728,0.041473,0.195939,0.111468,248027,1207639,733.5,163662,594754,1488,82.696,91.95,146.1793371,73.77,12.59,705.8173077,1386.314904,-4.1,0.2
11/03/2013,0.066319,0.054831,0.227991,0.037534,218955,1237727,747,155776,601010,1445,82.261,93.03,143.8936726,78.11142857,11.3,706.5048077,1387.425481,2.6,-3.3
18/03/2013,0.089457,0.070303,0.157429,0.044552,219422,1301082,754.25,161040,583379,1457.5,82.376,93.71,141.6080081,81.87285714,13.57,707.2427885,1388.65625,6.1,4.8
25/03/2013,0.111225,0.066759,0.124184,0.06681,322763,1339405,722.25,159513,574946,1420,82.976,97.23,139.3223436,79.13,12.7,707.2259615,1389.175481,0.8,-9.6
01/04/2013,0.059461,0.049006,0.138961,0.072118,417023,1313699,652,189257,574293,1381,82.496,92.7,137.0366791,91.14,13.92,706.2451923,1389.334135,-18.5,-16
08/04/2013,0.033736,0.097103,0.160841,0.101127,327837,1301184,679.5,229302,572649,1437,82.311,91.29,131.3698269,80.54285714,12.06,705.6923077,1390.579327,-10.8,-10.2
15/04/2013,0.060171,0.099552,0.092096,0.117758,261149,1273515,678,203884,560925,1451,82.714,88.01,125.7029746,100.1928571,14.97,705.1706731,1391.473558,-13.8,1.2
22/04/2013,0.082011,0.077088,0.022332,0.191307,248171,1238144,665.75,205005,563180,1456,82.502,93,120.0361224,106.88,13.61,704.4567308,1392.290865,-17.7,-0.3
29/04/2013,0.070887,0.051721,0.015661,0.155931,280435,1150784,714.25,150342,538772,1467,82.125,95.61,114.3692701,72.05142857,12.85,704.8221154,1393.829327,-1.6,9.4
06/05/2013,0.045432,0.012243,0.024949,0.173831,215800,1143780,694.25,124880,543632,1488,83.143,96.04,108.7024179,71.76428571,12.59,704.9591346,1395.516827,8.45,21.4
13/05/2013,0.047734,0.015719,0.028281,0.130949,207130,1153299,706.75,139224,569794,1540.5,84.252,96.02,113.6932861,79.29285714,12.45,704.3653846,1397.180288,5.45,20.7
20/05/2013,0.044135,0.015513,0.046707,0.180522,219873,1176812,715.25,219325,585196,1510.5,83.7,94.15,118.6841542,90.40428571,13.99,703.8629808,1398.487981,7.45,11.9
27/05/2013,0.066673,0.002132,0.042942,0.201993,284900,1184418,722,182866,584793,1544,83.375,91.97,123.6750223,95.66142857,16.3,703.46875,1399.790865,11.25,17.6
03/06/2013,0.037451,0.002908,0.059933,0.234595,244754,1187749,728.25,186507,603389,1554.5,81.669,96.03,128.6658905,90.66857143,15.14,702.8557692,1401.483173,2.8,17.5
10/06/2013,0.039867,0.00504,0.08007,0.153679,287846,1231123,719,202281,613633,1539.5,80.67,97.85,123.7418018,93.65142857,17.15,702.9495192,1403.492788,4.95,10.3
17/06/2013,0.026062,0.051948,0.059463,0.160484,337933,1234639,715,167094,615423,1525.5,82.318,93.69,118.8177132,91.22,18.9,703.3052885,1405.483173,1.65,-3
24/06/2013,0.032589,0.014538,0.11757,0.179516,290420,1135468,672.25,172938,552978,1565.5,83.136,96.56,113.8936246,61.91714286,16.86,703.6466346,1407.872596,-8.6,11
01/07/2013,0.075654,0.011436,0.155697,0.132779,222562,1113724,662.25,106191,524752,1579,84.449,103.22,108.9695359,74.60285714,14.89,703.5216346,1410.055288,-11.95,7
08/07/2013,0.090973,0.049069,0.057698,0.10084,232327,1114488,688,165082,522015,1542.5,82.988,105.95,111.2421253,82.06714286,13.84,703.0480769,1411.512019,-8.05,-2.4
15/07/2013,0.047998,0.090962,0.052769,0.077174,192053,1123931,689,133084,522716,1582,82.607,108.05,113.5147146,82.38,12.54,702.6730769,1413.439904,-6,8.5
22/07/2013,0.036225,0.116347,0.064287,0.114479,239627,1167026,574.5,196752,515797,1362.5,81.657,104.7,115.787304,66.81142857,12.72,701.5961538,1413.53125,-28.1,-32.6
29/07/2013,0.018619,0.104538,0.048897,0.10015,220393,1168290,593.5,145563,491409,1317,81.908,106.94,118.0598933,65.54,11.98,700.3509615,1413.451923,-15.75,-49.7
05/08/2013,0.037436,0.139255,0.043226,0.130577,257419,1185897,595.75,131248,499916,1326.5,81.126,106,120.3324827,78.86571429,13.41,699.1586538,1413.456731,-13.3,-50.5
12/08/2013,0.04599,0.15225,0.055991,0.146726,344914,1212611,613.75,186010,523730,1397.5,81.257,107.55,125.1437217,71.98714286,14.37,698.0024038,1413.850962,-14.85,-29
19/08/2013,0.03864,0.033767,0.063814,0.215956,256485,1180996,658,219725,558884,1456,81.361,106.43,129.9549607,83.58142857,13.98,697.0360577,1414.298077,-6.2,-25.2
26/08/2013,0.031096,0.030274,0.066763,0.221813,269192,1084206,662,229620,577466,1484.5,82.087,107.78,134.7661997,144.5114286,17.01,696.1899038,1414.908654,17.5,24.4
02/09/2013,0.078495,0.075252,0.063679,0.176406,181218,1071688,591.75,193675,602504,1497,82.146,110.54,139.5774387,85.98,15.85,694.8942308,1415.850962,-0.35,36
09/09/2013,0.123641,0.047333,0.06944,0.107902,183171,1085429,490,178787,613000,1443.5,81.452,108.21,145.630044,86.15857143,14.16,692.9519231,1416.927885,-21.15,23.4
16/09/2013,0.048948,0.036663,0.067237,0.117471,160495,1130196,468.5,173161,618062,1317.5,80.431,104.86,151.6826493,88.55571429,13.12,691.3173077,1417.802885,-29.05,-16
23/09/2013,0.035268,0.049476,0.0697,0.109911,134334,1151281,463,129168,623988,1299.5,80.523,102.83,157.7352545,127.4728571,15.46,690.1682692,1419,-39,-31.3
30/09/2013,0.031354,0.076774,0.088141,0.1148,202833,1190493,450.875,212853,617865,1266.125,80.122,103.78,163.7878598,84.50142857,16.73,688.7151442,1420.356971,-42.225,-43.675
07/10/2013,0.015551,0.121648,0.06047,0.060498,189084,1217644,449.5,256659,626823,1263,80.362,101.94,169.8404651,70.04714286,15.72,686.8449519,1420.554087,-28.45,-46.8
14/10/2013,0.042228,0.124147,0.033058,0.031377,181883,1243254,444,219559,649159,1273,79.654,100.82,153.58914,71.78142857,13.04,684.8040865,1421.33774,-9.2,-34.1
21/10/2013,0.053663,0.263479,0.022757,0.097245,212179,1287414,437.5,233081,648843,1284,79.194,97.85,137.3378149,75.01571429,13.09,682.6165865,1422.188702,-6.2,-6.7
28/10/2013,0.037233,0.051446,0.02508,0.036967,329440,1320756,423.75,224663,576202,1251,80.716,94.61,121.0864897,69.58571429,13.28,680.2896635,1422.717548,-7.85,-9.7
04/11/2013,0.022643,0.037397,0.014356,0.035097,431429,1355560,419.75,160906,568036,1272,81.303,94.58,104.8351646,72.16428571,12.9,678.0709135,1423.885817,-6.225,1.175
11/11/2013,0.025538,0.01652,0.022915,0.054599,417125,1370763,424,165314,579955,1272.5,80.849,93.82,109.6580296,70.65714286,12.19,676.1838942,1425.111779,-5.1,1.9
18/11/2013,0.014145,0.031981,0.033067,0.071332,392785,1367622,428.25,169301,584192,1311.5,80.708,94.83,114.4808946,73.19285714,12.26,674.609375,1427.289663,-3.15,7.7
25/11/2013,0.010935,0.066618,0.011168,0.085553,287869,1226104,424.25,184978,608361,1312.5,80.68,92.78,119.3037596,86.46428571,13.7,672.8978365,1429.169471,-2.65,5.7
02/12/2013,0.006003,0.115529,0.011463,0.121971,183394,1198450,432.25,196016,621340,1318,80.315,97.7,124.1266246,62.88571429,13.79,671.2728365,1431.385817,1.7,13.4
09/12/2013,0.012337,0.189563,0.013925,0.11407,174222,1197641,425.5,238495,639044,1322,80.214,96.53,122.5226862,55.14571429,15.76,669.6622596,1433.414663,1.15,10
16/12/2013,0.021985,0.149061,0.012473,0.116035,145649,1191451,429.25,227382,643209,1323,80.575,99.33,120.9187478,82.71428571,13.79,667.8040865,1435.159856,1.05,10.1
23/12/2013,0.032096,0.208788,0.06358,0.175821,79279,1183374,424,114311,614576,1325.5,80.392,100.31,119.3148095,81.08714286,12.46,665.6165865,1436.534856,-0.85,2.8
